day,city,area_id,ncontacts_1,ncontacts_2
2024-05-05,Gelsenkirchen,-1.0,866,0
2024-05-05,München,1.0,22,0
2024-05-05,München,41.0,36,12
2024-05-05,München,45.0,18,0
2024-05-05,München,60.0,2,0
2024-05-05,München,-1.0,548,0
2024-05-05,Frankfurt am Main,64.0,20,0
2024-05-05,Frankfurt am Main,4.0,336,222
2024-05-05,Frankfurt am Main,-1.0,1118,0
2024-05-05,Hamburg,29.0,80,0
2024-05-05,Hamburg,-1.0,3060,0
2024-05-05,Düsseldorf,-1.0,996,0
2024-05-05,Köln,51.0,118,0
2024-05-05,Köln,-1.0,2268,0
2024-05-05,Stuttgart,11.0,122,0
2024-05-05,Stuttgart,-1.0,882,0
2024-05-05,Berlin,16.0,116,72
2024-05-05,Berlin,2.0,28,2
2024-05-05,Berlin,40.0,62,0
2024-05-05,Berlin,-1.0,5254,0
2024-05-06,Dortmund,10.0,212,0
2024-05-06,Dortmund,-1.0,2510,0
2024-05-06,Dortmund,39.0,2,0
2024-05-06,Leipzig,3.0,32,0
2024-05-06,Leipzig,-1.0,4936,0
2024-05-06,Gelsenkirchen,28.0,90,0
2024-05-06,Gelsenkirchen,-1.0,1970,0
2024-05-06,München,1.0,20,0
2024-05-06,München,41.0,24,0
2024-05-06,München,45.0,36,4
2024-05-06,München,60.0,10,0
2024-05-06,München,-1.0,904,0
2024-05-06,Frankfurt am Main,64.0,22,0
2024-05-06,Frankfurt am Main,4.0,36,0
2024-05-06,Frankfurt am Main,-1.0,1658,0
2024-05-06,Hamburg,25.0,16,0
2024-05-06,Hamburg,29.0,88,0
2024-05-06,Hamburg,-1.0,5752,0
2024-05-06,Düsseldorf,24.0,6,2
2024-05-06,Düsseldorf,-1.0,2498,0
2024-05-06,Köln,51.0,144,0
2024-05-06,Köln,-1.0,3098,0
2024-05-06,Köln,15.0,6,0
2024-05-06,Stuttgart,11.0,64,0
2024-05-06,Stuttgart,-1.0,1352,0
2024-05-06,Berlin,16.0,88,0
2024-05-06,Berlin,40.0,34,0
2024-05-06,Berlin,2.0,20,0
2024-05-06,Berlin,-1.0,10500,0
2024-05-07,Dortmund,10.0,56,2
2024-05-07,Dortmund,-1.0,2858,0
2024-05-07,Dortmund,39.0,20,0
2024-05-07,Leipzig,3.0,40,0
2024-05-07,Leipzig,-1.0,4900,0
2024-05-07,Gelsenkirchen,28.0,52,0
2024-05-07,Gelsenkirchen,-1.0,1934,0
2024-05-07,München,1.0,16,0
2024-05-07,München,41.0,26,0
2024-05-07,München,45.0,12,0
2024-05-07,München,60.0,8,0
2024-05-07,München,-1.0,1034,0
2024-05-07,Frankfurt am Main,64.0,42,0
2024-05-07,Frankfurt am Main,4.0,44,0
2024-05-07,Frankfurt am Main,-1.0,1762,0
2024-05-07,Hamburg,25.0,12,0
2024-05-07,Hamburg,29.0,140,0
2024-05-07,Hamburg,-1.0,5636,0
2024-05-07,Düsseldorf,24.0,8,6
2024-05-07,Düsseldorf,-1.0,2334,0
2024-05-07,Köln,51.0,48,0
2024-05-07,Köln,-1.0,3060,0
2024-05-07,Köln,15.0,6,0
2024-05-07,Stuttgart,11.0,94,0
2024-05-07,Stuttgart,-1.0,1586,0
2024-05-07,Berlin,16.0,72,0
2024-05-07,Berlin,40.0,64,0
2024-05-07,Berlin,2.0,10,0
2024-05-07,Berlin,-1.0,11052,0
2024-05-08,Dortmund,10.0,70,0
2024-05-08,Dortmund,-1.0,3122,0
2024-05-08,Dortmund,39.0,24,0
2024-05-08,Leipzig,3.0,658,0
2024-05-08,Leipzig,-1.0,5512,0
2024-05-08,Gelsenkirchen,28.0,70,0
2024-05-08,Gelsenkirchen,-1.0,2484,0
2024-05-08,München,1.0,52,0
2024-05-08,München,41.0,50,0
2024-05-08,München,45.0,42,2
2024-05-08,München,60.0,22,0
2024-05-08,München,-1.0,1318,0
2024-05-08,Frankfurt am Main,64.0,36,0
2024-05-08,Frankfurt am Main,4.0,34,0
2024-05-08,Frankfurt am Main,-1.0,2106,0
2024-05-08,Hamburg,25.0,166,0
2024-05-08,Hamburg,29.0,210,0
2024-05-08,Hamburg,-1.0,7768,0
2024-05-08,Düsseldorf,24.0,2,2
2024-05-08,Düsseldorf,-1.0,2552,0
2024-05-08,Köln,51.0,256,0
2024-05-08,Köln,-1.0,4388,0
2024-05-08,Köln,15.0,2,0
2024-05-08,Stuttgart,11.0,248,0
2024-05-08,Stuttgart,-1.0,2076,0
2024-05-08,Berlin,16.0,82,0
2024-05-08,Berlin,2.0,14,0
2024-05-08,Berlin,40.0,52,0
2024-05-08,Berlin,-1.0,13024,0
2024-05-09,Dortmund,10.0,22,0
2024-05-09,Dortmund,-1.0,1382,0
2024-05-09,Dortmund,39.0,2,0
2024-05-09,Leipzig,3.0,14,0
2024-05-09,Leipzig,-1.0,1906,0
2024-05-09,Gelsenkirchen,28.0,40,0
2024-05-09,Gelsenkirchen,-1.0,948,0
2024-05-09,München,41.0,8,0
2024-05-09,München,45.0,38,2
2024-05-09,München,-1.0,554,0
2024-05-09,München,1.0,20,0
2024-05-09,Frankfurt am Main,64.0,22,0
2024-05-09,Frankfurt am Main,4.0,14,0
2024-05-09,Frankfurt am Main,-1.0,974,0
2024-05-09,Hamburg,25.0,72,0
2024-05-09,Hamburg,29.0,982,0
2024-05-09,Hamburg,-1.0,3488,0
2024-05-09,Düsseldorf,-1.0,934,0
2024-05-09,Köln,51.0,84,0
2024-05-09,Köln,-1.0,2054,0
2024-05-09,Köln,15.0,284,538
2024-05-09,Stuttgart,11.0,184,0
2024-05-09,Stuttgart,-1.0,1028,0
2024-05-09,Berlin,16.0,20,0
2024-05-09,Berlin,2.0,10,0
2024-05-09,Berlin,40.0,16,0
2024-05-09,Berlin,-1.0,4846,0
2024-05-10,Dortmund,10.0,246,0
2024-05-10,Dortmund,-1.0,2526,0
2024-05-10,Dortmund,39.0,14,0
2024-05-10,Leipzig,3.0,36,0
2024-05-10,Leipzig,-1.0,5186,0
2024-05-10,Gelsenkirchen,28.0,72,0
2024-05-10,Gelsenkirchen,-1.0,2060,0
2024-05-10,München,1.0,12,0
2024-05-10,München,41.0,36,0
2024-05-10,München,45.0,32,2
2024-05-10,München,60.0,14,0
2024-05-10,München,-1.0,1166,0
2024-05-10,Frankfurt am Main,64.0,40,0
2024-05-10,Frankfurt am Main,4.0,26,0
2024-05-10,Frankfurt am Main,-1.0,1624,0
2024-05-10,Hamburg,25.0,2,0
2024-05-10,Hamburg,29.0,1938,0
2024-05-10,Hamburg,-1.0,6440,0
2024-05-10,Düsseldorf,-1.0,1904,0
2024-05-10,Köln,51.0,90,0
2024-05-10,Köln,-1.0,3340,0
2024-05-10,Köln,15.0,4,0
2024-05-10,Stuttgart,11.0,420,0
2024-05-10,Stuttgart,-1.0,1808,0
2024-05-10,Berlin,40.0,42,0
2024-05-10,Berlin,16.0,58,0
2024-05-10,Berlin,2.0,10,0
2024-05-10,Berlin,-1.0,8474,0
2024-05-11,Dortmund,10.0,38,0
2024-05-11,Dortmund,-1.0,1792,0
2024-05-11,Dortmund,39.0,2,0
2024-05-11,Leipzig,3.0,734,894
2024-05-11,Leipzig,-1.0,4464,0
2024-05-11,Gelsenkirchen,28.0,716,928
2024-05-11,Gelsenkirchen,-1.0,1792,0
2024-05-11,München,41.0,36,0
2024-05-11,München,45.0,48,2
2024-05-11,München,-1.0,1120,0
2024-05-11,München,1.0,12,0
2024-05-11,Frankfurt am Main,64.0,24,0
2024-05-11,Frankfurt am Main,4.0,20,0
2024-05-11,Frankfurt am Main,-1.0,1428,0
2024-05-11,Hamburg,25.0,108,0
2024-05-11,Hamburg,29.0,2196,0
2024-05-11,Hamburg,-1.0,6578,0
2024-05-11,Düsseldorf,-1.0,2058,0
2024-05-11,Stuttgart,11.0,600,0
2024-05-11,Stuttgart,-1.0,1502,0
2024-05-11,Köln,51.0,106,0
2024-05-11,Köln,-1.0,3520,0
2024-05-11,Köln,15.0,220,322
2024-05-11,Berlin,16.0,40,0
2024-05-11,Berlin,2.0,226,320
2024-05-11,Berlin,40.0,54,0
2024-05-11,Berlin,-1.0,7268,0
2024-05-12,Dortmund,10.0,10,0
2024-05-12,Dortmund,-1.0,1348,0
2024-05-12,Dortmund,39.0,10,0
2024-05-12,Leipzig,3.0,24,0
2024-05-12,Leipzig,-1.0,2580,0
2024-05-12,Gelsenkirchen,28.0,36,0
2024-05-12,Gelsenkirchen,-1.0,1012,0
2024-05-12,München,1.0,362,408
2024-05-12,München,41.0,22,0
2024-05-12,München,45.0,36,0
2024-05-12,München,60.0,0,4
2024-05-12,München,-1.0,778,0
2024-05-12,Frankfurt am Main,64.0,22,0
2024-05-12,Frankfurt am Main,4.0,38,0
2024-05-12,Frankfurt am Main,-1.0,1218,0
2024-05-12,Hamburg,25.0,50,0
2024-05-12,Hamburg,29.0,562,206
2024-05-12,Hamburg,-1.0,5930,0
2024-05-12,Düsseldorf,24.0,8,0
2024-05-12,Düsseldorf,-1.0,1408,0
2024-05-12,Stuttgart,11.0,252,0
2024-05-12,Stuttgart,-1.0,1126,0
2024-05-12,Berlin,40.0,24,0
2024-05-12,Berlin,16.0,58,0
2024-05-12,Berlin,2.0,16,0
2024-05-12,Berlin,-1.0,6042,0
2024-05-12,Köln,51.0,132,0
2024-05-12,Köln,-1.0,2702,0
2024-05-12,Köln,15.0,2,0
2024-05-13,Dortmund,10.0,22,0
2024-05-13,Dortmund,-1.0,2210,0
2024-05-13,Dortmund,39.0,8,0
2024-05-13,Leipzig,3.0,70,0
2024-05-13,Leipzig,-1.0,4836,0
2024-05-13,Gelsenkirchen,28.0,76,0
2024-05-13,Gelsenkirchen,-1.0,1888,0
2024-05-13,München,1.0,20,0
2024-05-13,München,45.0,24,0
2024-05-13,München,-1.0,1096,0
2024-05-13,München,41.0,26,0
2024-05-13,Frankfurt am Main,64.0,26,0
2024-05-13,Frankfurt am Main,4.0,18,0
2024-05-13,Frankfurt am Main,-1.0,1792,0
2024-05-13,Hamburg,25.0,18,0
2024-05-13,Hamburg,29.0,138,0
2024-05-13,Hamburg,-1.0,5658,0
2024-05-13,Düsseldorf,-1.0,1932,0
2024-05-13,Stuttgart,11.0,94,0
2024-05-13,Stuttgart,-1.0,1590,0
2024-05-13,Berlin,16.0,48,0
2024-05-13,Berlin,2.0,20,0
2024-05-13,Berlin,40.0,48,0
2024-05-13,Berlin,-1.0,10712,0
2024-05-13,Köln,51.0,78,0
2024-05-13,Köln,-1.0,3304,0
2024-05-13,Köln,15.0,4,0
2024-05-14,Dortmund,10.0,70,2
2024-05-14,Dortmund,-1.0,2520,0
2024-05-14,Dortmund,39.0,6,0
2024-05-14,Leipzig,3.0,44,0
2024-05-14,Leipzig,-1.0,4512,0
2024-05-14,Gelsenkirchen,28.0,82,0
2024-05-14,Gelsenkirchen,-1.0,2086,0
2024-05-14,München,1.0,24,0
2024-05-14,München,41.0,28,0
2024-05-14,München,45.0,26,0
2024-05-14,München,60.0,10,0
2024-05-14,München,-1.0,1142,0
2024-05-14,Frankfurt am Main,64.0,18,0
2024-05-14,Frankfurt am Main,4.0,44,0
2024-05-14,Frankfurt am Main,-1.0,1746,0
2024-05-14,Hamburg,25.0,30,0
2024-05-14,Hamburg,29.0,120,0
2024-05-14,Hamburg,-1.0,5742,0
2024-05-14,Düsseldorf,24.0,2,0
2024-05-14,Düsseldorf,-1.0,1860,0
2024-05-14,Köln,51.0,122,0
2024-05-14,Köln,-1.0,3238,0
2024-05-14,Köln,15.0,6,0
2024-05-14,Stuttgart,11.0,72,0
2024-05-14,Stuttgart,-1.0,1666,0
2024-05-14,Berlin,16.0,28,0
2024-05-14,Berlin,2.0,14,0
2024-05-14,Berlin,40.0,40,0
2024-05-14,Berlin,-1.0,11306,0
2024-05-15,Dortmund,10.0,34,0
2024-05-15,Dortmund,-1.0,2530,0
2024-05-15,Dortmund,39.0,4,0
2024-05-15,Leipzig,3.0,652,0
2024-05-15,Leipzig,-1.0,4776,0
2024-05-15,Gelsenkirchen,28.0,60,0
2024-05-15,Gelsenkirchen,-1.0,2210,0
2024-05-15,München,1.0,32,0
2024-05-15,München,41.0,24,0
2024-05-15,München,45.0,32,2
2024-05-15,München,60.0,4,0
2024-05-15,München,-1.0,1272,0
2024-05-15,Frankfurt am Main,64.0,28,0
2024-05-15,Frankfurt am Main,4.0,62,4
2024-05-15,Frankfurt am Main,-1.0,1480,0
2024-05-15,Hamburg,25.0,220,0
2024-05-15,Hamburg,29.0,112,0
2024-05-15,Hamburg,-1.0,5488,0
2024-05-15,Düsseldorf,24.0,2,0
2024-05-15,Düsseldorf,-1.0,2230,0
2024-05-15,Köln,51.0,86,0
2024-05-15,Köln,-1.0,3234,0
2024-05-15,Köln,15.0,2,0
2024-05-15,Stuttgart,11.0,164,0
2024-05-15,Stuttgart,-1.0,1768,0
2024-05-15,Berlin,16.0,72,0
2024-05-15,Berlin,40.0,64,0
2024-05-15,Berlin,2.0,18,0
2024-05-15,Berlin,-1.0,11320,0
2024-05-16,Dortmund,10.0,50,0
2024-05-16,Dortmund,-1.0,2290,0
2024-05-16,Dortmund,39.0,2,0
2024-05-16,Leipzig,3.0,264,0
2024-05-16,Leipzig,-1.0,5744,0
2024-05-16,Gelsenkirchen,28.0,72,0
2024-05-16,Gelsenkirchen,-1.0,2594,0
2024-05-16,München,1.0,40,0
2024-05-16,München,41.0,28,0
2024-05-16,München,45.0,42,4
2024-05-16,München,60.0,8,0
2024-05-16,München,-1.0,1456,0
2024-05-16,Hamburg,25.0,42,0
2024-05-16,Hamburg,29.0,160,2
2024-05-16,Hamburg,-1.0,6692,0
2024-05-16,Frankfurt am Main,64.0,34,0
2024-05-16,Frankfurt am Main,4.0,38,0
2024-05-16,Frankfurt am Main,-1.0,1890,0
2024-05-16,Düsseldorf,24.0,6,0
2024-05-16,Düsseldorf,-1.0,2038,0
2024-05-16,Stuttgart,11.0,104,0
2024-05-16,Stuttgart,-1.0,1758,0
2024-05-16,Köln,51.0,184,0
2024-05-16,Köln,-1.0,3948,0
2024-05-16,Köln,15.0,6,0
2024-05-16,Berlin,40.0,54,0
2024-05-16,Berlin,16.0,58,0
2024-05-16,Berlin,2.0,16,0
2024-05-16,Berlin,-1.0,12760,0
2024-05-17,Dortmund,10.0,70,0
2024-05-17,Dortmund,-1.0,2918,0
2024-05-17,Dortmund,39.0,2,0
2024-05-17,Leipzig,3.0,64,0
2024-05-17,Leipzig,-1.0,6728,0
2024-05-17,Gelsenkirchen,28.0,522,1188
2024-05-17,Gelsenkirchen,-1.0,3000,0
2024-05-17,München,1.0,18,0
2024-05-17,München,41.0,30,0
2024-05-17,München,45.0,104,4
2024-05-17,München,60.0,8,0
2024-05-17,München,-1.0,1158,0
2024-05-17,Frankfurt am Main,64.0,38,0
2024-05-17,Frankfurt am Main,4.0,34,0
2024-05-17,Frankfurt am Main,-1.0,2354,0
2024-05-17,Hamburg,25.0,458,0
2024-05-17,Hamburg,29.0,174,0
2024-05-17,Hamburg,-1.0,7952,0
2024-05-17,Düsseldorf,-1.0,2284,0
2024-05-17,Köln,51.0,256,0
2024-05-17,Köln,-1.0,4652,0
2024-05-17,Köln,15.0,10,0
2024-05-17,Stuttgart,11.0,96,0
2024-05-17,Stuttgart,-1.0,1438,0
2024-05-17,Berlin,16.0,124,0
2024-05-17,Berlin,2.0,14,0
2024-05-17,Berlin,40.0,114,0
2024-05-17,Berlin,-1.0,12098,0
2024-05-18,Dortmund,10.0,1104,1052
2024-05-18,Dortmund,-1.0,2326,0
2024-05-18,Dortmund,39.0,34,0
2024-05-18,Leipzig,3.0,74,0
2024-05-18,Leipzig,-1.0,5414,0
2024-05-18,Gelsenkirchen,28.0,74,0
2024-05-18,Gelsenkirchen,-1.0,1578,0
2024-05-18,München,1.0,26,0
2024-05-18,München,41.0,84,2
2024-05-18,München,45.0,104,2
2024-05-18,München,60.0,4,0
2024-05-18,München,-1.0,1024,0
2024-05-18,Frankfurt am Main,64.0,28,0
2024-05-18,Frankfurt am Main,4.0,360,266
2024-05-18,Frankfurt am Main,-1.0,1648,0
2024-05-18,Hamburg,25.0,378,2
2024-05-18,Hamburg,29.0,276,0
2024-05-18,Hamburg,-1.0,4736,0
2024-05-18,Düsseldorf,-1.0,1956,0
2024-05-18,Stuttgart,11.0,600,554
2024-05-18,Stuttgart,-1.0,1734,0
2024-05-18,Berlin,40.0,74,0
2024-05-18,Berlin,16.0,132,188
2024-05-18,Berlin,2.0,12,0
2024-05-18,Berlin,-1.0,8160,0
2024-05-18,Köln,51.0,82,0
2024-05-18,Köln,-1.0,3072,0
2024-05-19,Dortmund,10.0,974,0
2024-05-19,Dortmund,-1.0,1122,0
2024-05-19,Leipzig,3.0,30,0
2024-05-19,Leipzig,-1.0,3780,0
2024-05-19,Gelsenkirchen,28.0,12,0
2024-05-19,Gelsenkirchen,-1.0,856,0
2024-05-19,München,1.0,18,0
2024-05-19,München,41.0,76,0
2024-05-19,München,45.0,24,0
2024-05-19,München,60.0,2,0
2024-05-19,München,-1.0,544,0
2024-05-19,Frankfurt am Main,64.0,10,0
2024-05-19,Frankfurt am Main,4.0,18,0
2024-05-19,Frankfurt am Main,-1.0,848,0
2024-05-19,Hamburg,25.0,444,810
2024-05-19,Hamburg,29.0,372,0
2024-05-19,Hamburg,-1.0,2876,0
2024-05-19,Düsseldorf,24.0,178,192
2024-05-19,Düsseldorf,-1.0,1272,0
2024-05-19,Köln,51.0,60,0
2024-05-19,Köln,-1.0,2316,0
2024-05-19,Köln,15.0,6,0
2024-05-19,Stuttgart,11.0,50,0
2024-05-19,Stuttgart,-1.0,706,0
2024-05-19,Berlin,16.0,26,0
2024-05-19,Berlin,2.0,14,0
2024-05-19,Berlin,40.0,174,38
2024-05-19,Berlin,-1.0,5832,0
2024-05-20,Dortmund,10.0,20,0
2024-05-20,Dortmund,-1.0,1254,0
2024-05-20,Leipzig,3.0,40,0
2024-05-20,Leipzig,-1.0,2462,0
2024-05-20,Gelsenkirchen,28.0,38,0
2024-05-20,Gelsenkirchen,-1.0,948,0
2024-05-20,München,41.0,22,0
2024-05-20,München,45.0,6,0
2024-05-20,München,-1.0,528,0
2024-05-20,München,1.0,8,0
2024-05-20,Frankfurt am Main,64.0,20,0
2024-05-20,Frankfurt am Main,4.0,34,0
2024-05-20,Frankfurt am Main,-1.0,1228,0
2024-05-20,Hamburg,25.0,2,0
2024-05-20,Hamburg,29.0,178,0
2024-05-20,Hamburg,-1.0,2718,0
2024-05-20,Düsseldorf,-1.0,964,0
2024-05-20,Köln,51.0,78,0
2024-05-20,Köln,-1.0,2146,0
2024-05-20,Köln,15.0,6,0
2024-05-20,Stuttgart,11.0,32,0
2024-05-20,Stuttgart,-1.0,650,0
2024-05-20,Berlin,16.0,20,0
2024-05-20,Berlin,2.0,12,0
2024-05-20,Berlin,40.0,26,0
2024-05-20,Berlin,-1.0,4618,0
2024-05-21,Dortmund,10.0,40,0
2024-05-21,Dortmund,-1.0,2272,0
2024-05-21,Dortmund,39.0,6,0
2024-05-21,Leipzig,3.0,66,0
2024-05-21,Leipzig,-1.0,5224,0
2024-05-21,Gelsenkirchen,28.0,418,1442
2024-05-21,Gelsenkirchen,-1.0,2244,0
2024-05-21,München,1.0,24,0
2024-05-21,München,41.0,54,0
2024-05-21,München,45.0,18,0
2024-05-21,München,60.0,4,0
2024-05-21,München,-1.0,892,0
2024-05-21,Frankfurt am Main,64.0,28,0
2024-05-21,Frankfurt am Main,4.0,54,0
2024-05-21,Frankfurt am Main,-1.0,1880,0
2024-05-21,Hamburg,25.0,20,0
2024-05-21,Hamburg,29.0,216,0
2024-05-21,Hamburg,-1.0,6114,0
2024-05-21,Düsseldorf,24.0,2,0
2024-05-21,Düsseldorf,-1.0,2112,0
2024-05-21,Köln,51.0,222,0
2024-05-21,Köln,-1.0,4098,0
2024-05-21,Köln,15.0,6,0
2024-05-21,Stuttgart,11.0,192,0
2024-05-21,Stuttgart,-1.0,1322,0
2024-05-21,Berlin,16.0,76,0
2024-05-21,Berlin,2.0,4,2
2024-05-21,Berlin,40.0,42,0
2024-05-21,Berlin,-1.0,11320,0
2024-05-22,Dortmund,10.0,58,0
2024-05-22,Dortmund,-1.0,2272,0
2024-05-22,Dortmund,39.0,6,0
2024-05-22,Leipzig,3.0,68,0
2024-05-22,Leipzig,-1.0,4778,0
