day,city,area_id,ncontacts_1,ncontacts_2
2024-05-02,Düsseldorf,-1.0,566,0
2024-05-03,Stuttgart,11.0,48,0
2024-05-03,Stuttgart,-1.0,324,0
2024-05-03,Frankfurt am Main,64.0,10,0
2024-05-03,Frankfurt am Main,4.0,6,0
2024-05-03,Frankfurt am Main,-1.0,346,0
2024-05-03,Hamburg,25.0,50,84
2024-05-03,Hamburg,29.0,50,0
2024-05-03,Hamburg,-1.0,1510,0
2024-05-03,München,41.0,10,0
2024-05-03,München,45.0,6,0
2024-05-03,München,-1.0,234,0
2024-05-03,München,1.0,4,0
2024-05-03,Gelsenkirchen,28.0,14,0
2024-05-03,Gelsenkirchen,-1.0,612,0
2024-05-03,Leipzig,3.0,10,0
2024-05-03,Leipzig,-1.0,1260,0
2024-05-03,Köln,51.0,26,0
2024-05-03,Köln,-1.0,938,0
2024-05-03,Berlin,16.0,28,0
2024-05-03,Berlin,2.0,2,0
2024-05-03,Berlin,40.0,70,0
2024-05-03,Berlin,-1.0,2868,0
2024-05-03,Dortmund,10.0,12,0
2024-05-03,Dortmund,-1.0,630,0
2024-05-03,Dortmund,39.0,2,0
2024-05-03,Düsseldorf,24.0,16,12
2024-05-03,Düsseldorf,-1.0,456,0
2024-05-04,Stuttgart,11.0,470,96
2024-05-04,Stuttgart,-1.0,460,0
2024-05-04,Frankfurt am Main,64.0,30,0
2024-05-04,Frankfurt am Main,4.0,2,0
2024-05-04,Frankfurt am Main,-1.0,320,0
2024-05-04,Hamburg,25.0,6,0
2024-05-04,Hamburg,29.0,90,0
2024-05-04,Hamburg,-1.0,1326,0
2024-05-04,München,41.0,4,0
2024-05-04,München,45.0,26,0
2024-05-04,München,-1.0,230,0
2024-05-04,Gelsenkirchen,28.0,16,0
2024-05-04,Gelsenkirchen,-1.0,502,0
2024-05-04,Leipzig,3.0,10,0
2024-05-04,Leipzig,-1.0,1334,0
2024-05-04,Köln,51.0,12,0
2024-05-04,Köln,-1.0,1142,0
2024-05-04,Köln,15.0,22,46
2024-05-04,Berlin,16.0,16,0
2024-05-04,Berlin,2.0,90,0
2024-05-04,Berlin,40.0,10,0
2024-05-04,Berlin,-1.0,2688,0
2024-05-04,Dortmund,10.0,212,126
2024-05-04,Dortmund,-1.0,684,0
2024-05-04,Dortmund,39.0,24,0
2024-05-04,Düsseldorf,-1.0,360,0
2024-05-05,Stuttgart,11.0,36,0
2024-05-05,Stuttgart,-1.0,192,0
2024-05-05,Frankfurt am Main,64.0,6,0
2024-05-05,Frankfurt am Main,4.0,42,46
2024-05-05,Frankfurt am Main,-1.0,224,0
2024-05-05,Hamburg,29.0,22,0
2024-05-05,Hamburg,-1.0,824,0
2024-05-05,München,41.0,12,0
2024-05-05,München,45.0,2,0
2024-05-05,München,-1.0,138,0
2024-05-05,München,1.0,2,0
2024-05-05,Gelsenkirchen,28.0,8,0
2024-05-05,Gelsenkirchen,-1.0,324,0
2024-05-05,Leipzig,3.0,4,0
2024-05-05,Leipzig,-1.0,676,0
2024-05-05,Köln,51.0,22,0
2024-05-05,Köln,-1.0,502,0
2024-05-05,Berlin,16.0,26,14
2024-05-05,Berlin,2.0,22,0
2024-05-05,Berlin,40.0,30,0
2024-05-05,Berlin,-1.0,1364,0
2024-05-05,Dortmund,10.0,202,0
2024-05-05,Dortmund,-1.0,294,0
2024-05-05,Dortmund,39.0,2,0
2024-05-05,Düsseldorf,-1.0,262,0
2024-05-06,Stuttgart,11.0,10,0
2024-05-06,Stuttgart,-1.0,324,0
2024-05-06,Frankfurt am Main,64.0,8,0
2024-05-06,Frankfurt am Main,4.0,4,0
2024-05-06,Frankfurt am Main,-1.0,370,0
2024-05-06,Hamburg,25.0,2,0
2024-05-06,Hamburg,29.0,30,0
2024-05-06,Hamburg,-1.0,1378,0
2024-05-06,München,1.0,4,0
2024-05-06,München,41.0,6,0
2024-05-06,München,45.0,14,0
2024-05-06,München,60.0,2,0
2024-05-06,München,-1.0,188,0
2024-05-06,Gelsenkirchen,28.0,30,0
2024-05-06,Gelsenkirchen,-1.0,556,0
2024-05-06,Leipzig,3.0,8,0
2024-05-06,Leipzig,-1.0,1158,0
2024-05-06,Köln,51.0,30,0
2024-05-06,Köln,-1.0,724,0
2024-05-06,Köln,15.0,4,0
2024-05-06,Berlin,16.0,40,0
2024-05-06,Berlin,2.0,4,0
2024-05-06,Berlin,40.0,4,0
2024-05-06,Berlin,-1.0,2518,0
2024-05-06,Dortmund,10.0,120,0
2024-05-06,Dortmund,-1.0,572,0
2024-05-06,Dortmund,39.0,2,0
2024-05-06,Düsseldorf,24.0,2,2
2024-05-06,Düsseldorf,-1.0,550,0
2024-05-07,Stuttgart,11.0,18,0
2024-05-07,Stuttgart,-1.0,420,0
2024-05-07,Frankfurt am Main,64.0,16,0
2024-05-07,Frankfurt am Main,4.0,16,0
2024-05-07,Frankfurt am Main,-1.0,388,0
2024-05-07,Hamburg,25.0,2,0
2024-05-07,Hamburg,29.0,48,0
2024-05-07,Hamburg,-1.0,1256,0
2024-05-07,München,41.0,4,0
2024-05-07,München,45.0,4,0
2024-05-07,München,-1.0,288,0
2024-05-07,München,1.0,2,0
2024-05-07,Gelsenkirchen,28.0,8,0
2024-05-07,Gelsenkirchen,-1.0,584,0
2024-05-07,Leipzig,3.0,12,0
2024-05-07,Leipzig,-1.0,1140,0
2024-05-07,Köln,51.0,6,0
2024-05-07,Köln,-1.0,664,0
2024-05-07,Berlin,16.0,38,0
2024-05-07,Berlin,2.0,2,0
2024-05-07,Berlin,40.0,16,0
2024-05-07,Berlin,-1.0,2636,0
2024-05-07,Dortmund,10.0,8,0
2024-05-07,Dortmund,-1.0,702,0
2024-05-07,Dortmund,39.0,4,0
2024-05-07,Düsseldorf,24.0,4,2
2024-05-07,Düsseldorf,-1.0,508,0
2024-05-08,Stuttgart,11.0,72,0
2024-05-08,Stuttgart,-1.0,548,0
2024-05-08,Frankfurt am Main,64.0,14,0
2024-05-08,Frankfurt am Main,4.0,10,0
2024-05-08,Frankfurt am Main,-1.0,468,0
2024-05-08,Hamburg,25.0,122,0
2024-05-08,Hamburg,29.0,58,0
2024-05-08,Hamburg,-1.0,1956,0
2024-05-08,München,1.0,6,0
2024-05-08,München,41.0,8,0
2024-05-08,München,45.0,18,0
2024-05-08,München,60.0,4,0
2024-05-08,München,-1.0,330,0
2024-05-08,Gelsenkirchen,28.0,18,0
2024-05-08,Gelsenkirchen,-1.0,688,0
2024-05-08,Leipzig,3.0,410,0
2024-05-08,Leipzig,-1.0,1302,0
2024-05-08,Köln,51.0,58,0
2024-05-08,Köln,-1.0,1090,0
2024-05-08,Köln,15.0,2,0
2024-05-08,Berlin,16.0,24,0
2024-05-08,Berlin,2.0,8,0
2024-05-08,Berlin,40.0,16,0
2024-05-08,Berlin,-1.0,3238,0
2024-05-08,Dortmund,10.0,4,0
2024-05-08,Dortmund,-1.0,686,0
2024-05-08,Dortmund,39.0,8,0
2024-05-08,Düsseldorf,-1.0,552,0
2024-05-09,Stuttgart,11.0,54,0
2024-05-09,Stuttgart,-1.0,290,0
2024-05-09,Frankfurt am Main,64.0,8,0
2024-05-09,Frankfurt am Main,4.0,4,0
2024-05-09,Frankfurt am Main,-1.0,226,0
2024-05-09,Hamburg,25.0,44,0
2024-05-09,Hamburg,29.0,216,0
2024-05-09,Hamburg,-1.0,846,0
2024-05-09,München,41.0,2,0
2024-05-09,München,45.0,6,0
2024-05-09,München,-1.0,156,0
2024-05-09,München,1.0,8,0
2024-05-09,Gelsenkirchen,28.0,10,0
2024-05-09,Gelsenkirchen,-1.0,290,0
2024-05-09,Leipzig,3.0,2,0
2024-05-09,Leipzig,-1.0,504,0
2024-05-09,Köln,51.0,16,0
2024-05-09,Köln,-1.0,486,0
2024-05-09,Köln,15.0,26,92
2024-05-09,Berlin,16.0,6,0
2024-05-09,Berlin,40.0,8,0
2024-05-09,Berlin,-1.0,1216,0
2024-05-09,Dortmund,-1.0,366,0
2024-05-09,Düsseldorf,-1.0,222,0
2024-05-10,Stuttgart,11.0,138,0
2024-05-10,Stuttgart,-1.0,438,0
2024-05-10,Frankfurt am Main,64.0,10,0
2024-05-10,Frankfurt am Main,4.0,4,0
2024-05-10,Frankfurt am Main,-1.0,350,0
2024-05-10,Hamburg,29.0,392,0
2024-05-10,Hamburg,-1.0,1480,0
2024-05-10,München,41.0,8,0
2024-05-10,München,60.0,2,0
2024-05-10,München,45.0,6,0
2024-05-10,München,-1.0,286,0
2024-05-10,Gelsenkirchen,28.0,14,0
2024-05-10,Gelsenkirchen,-1.0,532,0
2024-05-10,Leipzig,3.0,10,0
2024-05-10,Leipzig,-1.0,1234,0
2024-05-10,Köln,51.0,8,0
2024-05-10,Köln,-1.0,768,0
2024-05-10,Köln,15.0,4,0
2024-05-10,Berlin,16.0,12,0
2024-05-10,Berlin,2.0,2,0
2024-05-10,Berlin,40.0,20,0
2024-05-10,Berlin,-1.0,2068,0
2024-05-10,Dortmund,10.0,142,0
2024-05-10,Dortmund,-1.0,596,0
2024-05-10,Dortmund,39.0,4,0
2024-05-10,Düsseldorf,-1.0,460,0
2024-05-11,Stuttgart,11.0,224,0
2024-05-11,Stuttgart,-1.0,362,0
2024-05-11,Frankfurt am Main,64.0,8,0
2024-05-11,Frankfurt am Main,4.0,4,0
2024-05-11,Frankfurt am Main,-1.0,286,0
2024-05-11,Hamburg,25.0,32,0
2024-05-11,Hamburg,29.0,462,0
2024-05-11,Hamburg,-1.0,1596,0
2024-05-11,München,41.0,12,0
2024-05-11,München,45.0,6,0
2024-05-11,München,-1.0,306,0
2024-05-11,München,1.0,0,0
2024-05-11,Gelsenkirchen,28.0,148,104
2024-05-11,Gelsenkirchen,-1.0,462,0
2024-05-11,Leipzig,3.0,228,94
2024-05-11,Leipzig,-1.0,1058,0
2024-05-11,Köln,51.0,14,2
2024-05-11,Köln,-1.0,912,0
2024-05-11,Köln,15.0,12,54
2024-05-11,Berlin,16.0,12,0
2024-05-11,Berlin,2.0,72,62
2024-05-11,Berlin,40.0,14,0
2024-05-11,Berlin,-1.0,1808,0
2024-05-11,Dortmund,10.0,10,0
2024-05-11,Dortmund,-1.0,462,0
2024-05-11,Düsseldorf,-1.0,546,0
2024-05-12,Stuttgart,11.0,46,0
2024-05-12,Stuttgart,-1.0,286,0
2024-05-12,Frankfurt am Main,64.0,6,0
2024-05-12,Frankfurt am Main,4.0,2,0
2024-05-12,Frankfurt am Main,-1.0,234,0
2024-05-12,Hamburg,25.0,18,0
2024-05-12,Hamburg,29.0,132,42
2024-05-12,Hamburg,-1.0,1592,0
2024-05-12,München,1.0,60,70
2024-05-12,München,41.0,8,0
2024-05-12,München,45.0,4,0
2024-05-12,München,60.0,2,0
2024-05-12,München,-1.0,216,0
2024-05-12,Gelsenkirchen,28.0,8,0
2024-05-12,Gelsenkirchen,-1.0,286,0
2024-05-12,Leipzig,3.0,10,0
2024-05-12,Leipzig,-1.0,678,0
2024-05-12,Köln,51.0,20,0
2024-05-12,Köln,-1.0,640,0
2024-05-12,Berlin,16.0,18,0
2024-05-12,Berlin,2.0,4,0
2024-05-12,Berlin,40.0,10,0
2024-05-12,Berlin,-1.0,1578,0
2024-05-12,Dortmund,-1.0,306,0
2024-05-12,Düsseldorf,24.0,6,0
2024-05-12,Düsseldorf,-1.0,350,0
2024-05-13,Stuttgart,11.0,16,0
2024-05-13,Stuttgart,-1.0,396,0
2024-05-13,Frankfurt am Main,4.0,6,0
2024-05-13,Frankfurt am Main,-1.0,392,0
2024-05-13,Hamburg,25.0,6,0
2024-05-13,Hamburg,29.0,38,0
2024-05-13,Hamburg,-1.0,1432,0
2024-05-13,München,41.0,8,0
2024-05-13,München,45.0,6,0
2024-05-13,München,-1.0,316,0
2024-05-13,Gelsenkirchen,28.0,16,0
2024-05-13,Gelsenkirchen,-1.0,532,0
2024-05-13,Leipzig,3.0,6,0
2024-05-13,Leipzig,-1.0,1114,0
2024-05-13,Köln,51.0,18,0
2024-05-13,Köln,-1.0,802,0
2024-05-13,Köln,15.0,2,0
2024-05-13,Berlin,16.0,6,0
2024-05-13,Berlin,2.0,6,0
2024-05-13,Berlin,40.0,8,0
2024-05-13,Berlin,-1.0,2558,0
2024-05-13,Dortmund,10.0,8,0
2024-05-13,Dortmund,-1.0,484,0
2024-05-13,Dortmund,39.0,2,0
2024-05-13,Düsseldorf,-1.0,462,0
2024-05-14,Stuttgart,11.0,22,0
2024-05-14,Stuttgart,-1.0,412,0
2024-05-14,Frankfurt am Main,4.0,6,0
2024-05-14,Frankfurt am Main,-1.0,356,0
2024-05-14,Hamburg,25.0,10,0
2024-05-14,Hamburg,29.0,32,0
2024-05-14,Hamburg,-1.0,1356,0
2024-05-14,München,41.0,4,0
2024-05-14,München,45.0,4,0
2024-05-14,München,-1.0,314,0
2024-05-14,München,1.0,2,0
2024-05-14,Gelsenkirchen,28.0,12,0
2024-05-14,Gelsenkirchen,-1.0,570,0
2024-05-14,Leipzig,3.0,4,0
2024-05-14,Leipzig,-1.0,1028,0
2024-05-14,Köln,51.0,22,0
2024-05-14,Köln,-1.0,786,0
2024-05-14,Köln,15.0,4,0
2024-05-14,Berlin,16.0,8,0
2024-05-14,Berlin,2.0,10,0
2024-05-14,Berlin,40.0,10,0
2024-05-14,Berlin,-1.0,2732,0
2024-05-14,Dortmund,10.0,12,2
2024-05-14,Dortmund,-1.0,578,0
2024-05-14,Dortmund,39.0,4,0
2024-05-14,Düsseldorf,-1.0,462,0
2024-05-15,Stuttgart,11.0,48,0
2024-05-15,Stuttgart,-1.0,470,0
2024-05-15,Frankfurt am Main,64.0,2,0
2024-05-15,Frankfurt am Main,4.0,12,0
2024-05-15,Frankfurt am Main,-1.0,318,0
2024-05-15,Hamburg,25.0,104,0
2024-05-15,Hamburg,29.0,30,0
2024-05-15,Hamburg,-1.0,1430,0
2024-05-15,München,1.0,2,0
2024-05-15,München,41.0,2,0
2024-05-15,München,45.0,10,0
2024-05-15,München,60.0,2,0
2024-05-15,München,-1.0,354,0
2024-05-15,Gelsenkirchen,28.0,18,0
2024-05-15,Gelsenkirchen,-1.0,710,0
2024-05-15,Leipzig,3.0,394,0
2024-05-15,Leipzig,-1.0,1108,0
2024-05-15,Köln,51.0,10,0
2024-05-15,Köln,-1.0,694,0
2024-05-15,Berlin,16.0,22,0
2024-05-15,Berlin,2.0,2,0
2024-05-15,Berlin,40.0,26,0
2024-05-15,Berlin,-1.0,2776,0
2024-05-15,Dortmund,10.0,6,0
2024-05-15,Dortmund,-1.0,576,0
2024-05-15,Düsseldorf,24.0,0,0
2024-05-15,Düsseldorf,-1.0,492,0
2024-05-16,Stuttgart,11.0,34,0
2024-05-16,Stuttgart,-1.0,388,0
2024-05-16,Frankfurt am Main,64.0,10,0
2024-05-16,Frankfurt am Main,4.0,8,0
2024-05-16,Frankfurt am Main,-1.0,448,0
2024-05-16,Hamburg,25.0,16,0
2024-05-16,Hamburg,29.0,30,0
2024-05-16,Hamburg,-1.0,1624,0
2024-05-16,München,1.0,12,0
2024-05-16,München,41.0,2,0
2024-05-16,München,45.0,14,0
2024-05-16,München,60.0,4,0
2024-05-16,München,-1.0,400,0
2024-05-16,Gelsenkirchen,28.0,16,0
2024-05-16,Gelsenkirchen,-1.0,714,0
2024-05-16,Leipzig,3.0,100,0
2024-05-16,Leipzig,-1.0,1368,0
2024-05-16,Köln,51.0,54,0
2024-05-16,Köln,-1.0,1020,0
2024-05-16,Köln,15.0,2,0
2024-05-16,Berlin,16.0,24,0
2024-05-16,Berlin,2.0,2,0
2024-05-16,Berlin,40.0,14,0
2024-05-16,Berlin,-1.0,3324,0
2024-05-16,Dortmund,10.0,10,0
2024-05-16,Dortmund,-1.0,526,0
2024-05-16,Düsseldorf,24.0,4,0
2024-05-16,Düsseldorf,-1.0,476,0
2024-05-17,Stuttgart,11.0,32,0
2024-05-17,Stuttgart,-1.0,406,0
2024-05-17,Frankfurt am Main,64.0,8,0
2024-05-17,Frankfurt am Main,4.0,4,0
2024-05-17,Frankfurt am Main,-1.0,554,0
2024-05-17,Hamburg,25.0,206,0
2024-05-17,Hamburg,29.0,50,0
2024-05-17,Hamburg,-1.0,2078,0
2024-05-17,München,41.0,8,0
2024-05-17,München,60.0,4,0
2024-05-17,München,45.0,34,0
2024-05-17,München,-1.0,298,0
2024-05-17,Gelsenkirchen,28.0,146,196
2024-05-17,Gelsenkirchen,-1.0,860,0
2024-05-17,Leipzig,3.0,16,0
2024-05-17,Leipzig,-1.0,1756,0
2024-05-17,Köln,51.0,56,0
2024-05-17,Köln,-1.0,1152,0
2024-05-17,Köln,15.0,4,0
2024-05-17,Berlin,16.0,28,0
2024-05-17,Berlin,2.0,6,0
2024-05-17,Berlin,40.0,32,0
2024-05-17,Berlin,-1.0,3094,0
2024-05-17,Dortmund,10.0,14,0
2024-05-17,Dortmund,-1.0,628,0
2024-05-17,Düsseldorf,-1.0,536,0
2024-05-18,Stuttgart,11.0,126,60
2024-05-18,Stuttgart,-1.0,450,0
2024-05-18,Frankfurt am Main,64.0,6,0
2024-05-18,Frankfurt am Main,4.0,76,38
2024-05-18,Frankfurt am Main,-1.0,362,0
2024-05-18,Hamburg,25.0,266,0
2024-05-18,Hamburg,29.0,46,0
2024-05-18,Hamburg,-1.0,1208,0
2024-05-18,München,41.0,30,0
2024-05-18,München,45.0,6,0
2024-05-18,München,-1.0,276,0
2024-05-18,München,1.0,8,0
2024-05-18,Gelsenkirchen,28.0,26,0
2024-05-18,Gelsenkirchen,-1.0,426,0
2024-05-18,Leipzig,3.0,26,0
2024-05-18,Leipzig,-1.0,1378,0
2024-05-18,Köln,51.0,18,0
2024-05-18,Köln,-1.0,840,0
2024-05-18,Berlin,16.0,58,28
2024-05-18,Berlin,2.0,2,0
2024-05-18,Berlin,40.0,16,0
2024-05-18,Berlin,-1.0,2108,0
2024-05-18,Dortmund,10.0,62,176
2024-05-18,Dortmund,-1.0,564,0
2024-05-18,Dortmund,39.0,6,0
2024-05-18,Düsseldorf,-1.0,494,0
2024-05-19,Stuttgart,11.0,18,0
2024-05-19,Stuttgart,-1.0,212,0
2024-05-19,Frankfurt am Main,64.0,6,0
2024-05-19,Frankfurt am Main,-1.0,208,0
2024-05-19,Hamburg,25.0,136,82
2024-05-19,Hamburg,29.0,90,0
2024-05-19,Hamburg,-1.0,728,0
2024-05-19,München,41.0,16,0
2024-05-19,München,45.0,2,0
2024-05-19,München,-1.0,168,0
2024-05-19,Gelsenkirchen,28.0,2,0
2024-05-19,Gelsenkirchen,-1.0,278,0
2024-05-19,Leipzig,3.0,10,0
2024-05-19,Leipzig,-1.0,1110,0
2024-05-19,Köln,51.0,10,0
2024-05-19,Köln,-1.0,790,0
2024-05-19,Berlin,16.0,8,0
2024-05-19,Berlin,2.0,6,0
2024-05-19,Berlin,40.0,58,10
2024-05-19,Berlin,-1.0,1454,0
2024-05-19,Dortmund,10.0,826,0
2024-05-19,Dortmund,-1.0,286,0
2024-05-19,Düsseldorf,24.0,28,36
2024-05-19,Düsseldorf,-1.0,366,0
2024-05-20,Stuttgart,11.0,8,0
2024-05-20,Stuttgart,-1.0,166,0
2024-05-20,Frankfurt am Main,64.0,10,0
2024-05-20,Frankfurt am Main,4.0,10,0
2024-05-20,Frankfurt am Main,-1.0,376,0
2024-05-20,Hamburg,29.0,44,0
2024-05-20,Hamburg,-1.0,690,0
2024-05-20,München,41.0,14,0
2024-05-20,München,45.0,2,0
2024-05-20,München,-1.0,140,0
2024-05-20,Gelsenkirchen,28.0,12,0
2024-05-20,Gelsenkirchen,-1.0,246,0
2024-05-20,Leipzig,3.0,8,0
2024-05-20,Leipzig,-1.0,676,0
2024-05-20,Köln,51.0,14,0
2024-05-20,Köln,-1.0,488,0
2024-05-20,Köln,15.0,4,0
2024-05-20,Berlin,16.0,8,0
2024-05-20,Berlin,2.0,2,0
2024-05-20,Berlin,40.0,10,0
2024-05-20,Berlin,-1.0,1208,0
2024-05-20,Dortmund,10.0,6,0
2024-05-20,Dortmund,-1.0,332,0
2024-05-20,Düsseldorf,-1.0,226,0
2024-05-21,Stuttgart,11.0,36,0
2024-05-21,Stuttgart,-1.0,370,0
2024-05-21,Frankfurt am Main,64.0,4,0
2024-05-21,Frankfurt am Main,4.0,8,0
2024-05-21,Frankfurt am Main,-1.0,420,0
2024-05-21,Hamburg,25.0,6,0
2024-05-21,Hamburg,29.0,42,0
2024-05-21,Hamburg,-1.0,1470,0
2024-05-21,München,41.0,18,0
2024-05-21,München,45.0,4,0
2024-05-21,München,-1.0,258,0
2024-05-21,München,1.0,8,0
2024-05-21,Gelsenkirchen,28.0,124,308
2024-05-21,Gelsenkirchen,-1.0,550,0
2024-05-21,Leipzig,3.0,22,0
2024-05-21,Leipzig,-1.0,1218,0
2024-05-21,Köln,51.0,46,0
2024-05-21,Köln,-1.0,1042,0
2024-05-21,Berlin,16.0,20,0
2024-05-21,Berlin,2.0,2,0
2024-05-21,Berlin,40.0,10,0
2024-05-21,Berlin,-1.0,2658,0
2024-05-21,Dortmund,10.0,4,0
2024-05-21,Dortmund,-1.0,494,0
2024-05-21,Düsseldorf,-1.0,450,0
2024-05-22,Stuttgart,11.0,10,0
2024-05-22,Stuttgart,-1.0,368,0
2024-05-22,Frankfurt am Main,64.0,10,0
2024-05-22,Frankfurt am Main,4.0,12,0
2024-05-22,Frankfurt am Main,-1.0,444,0
2024-05-22,Hamburg,25.0,8,0
2024-05-22,Hamburg,29.0,42,0
2024-05-22,Hamburg,-1.0,1322,0
2024-05-22,München,41.0,26,0
2024-05-22,München,60.0,2,0
2024-05-22,München,45.0,4,0
2024-05-22,München,-1.0,202,0
2024-05-22,Gelsenkirchen,28.0,24,0
2024-05-22,Gelsenkirchen,-1.0,554,0
2024-05-22,Leipzig,3.0,20,0
2024-05-22,Leipzig,-1.0,1108,0
2024-05-22,Köln,51.0,12,0
2024-05-22,Köln,-1.0,804,0
2024-05-22,Berlin,16.0,36,0
2024-05-22,Berlin,2.0,4,0
2024-05-22,Berlin,40.0,16,0
2024-05-22,Berlin,-1.0,2696,0
2024-05-22,Dortmund,10.0,8,0
2024-05-22,Dortmund,-1.0,488,0
2024-05-22,Düsseldorf,24.0,2,2
2024-05-22,Düsseldorf,-1.0,556,0
2024-05-23,Stuttgart,11.0,10,0
2024-05-23,Stuttgart,-1.0,314,0
2024-05-23,Frankfurt am Main,64.0,10,0
2024-05-23,Frankfurt am Main,4.0,8,0
2024-05-23,Frankfurt am Main,-1.0,402,0
2024-05-23,Hamburg,25.0,8,0
2024-05-23,Hamburg,29.0,24,0
2024-05-23,Hamburg,-1.0,1462,0
2024-05-23,München,41.0,12,0
2024-05-23,München,45.0,2,0
2024-05-23,München,-1.0,216,0
2024-05-23,München,1.0,4,0
2024-05-23,Gelsenkirchen,28.0,16,0
2024-05-23,Gelsenkirchen,-1.0,714,0
2024-05-23,Leipzig,3.0,8,0
2024-05-23,Leipzig,-1.0,1286,0
2024-05-23,Köln,51.0,18,0
2024-05-23,Köln,-1.0,818,0
2024-05-23,Köln,15.0,2,0
2024-05-23,Berlin,16.0,20,0
2024-05-23,Berlin,2.0,8,0
2024-05-23,Berlin,40.0,30,0
2024-05-23,Berlin,-1.0,2662,0
2024-05-23,Dortmund,10.0,10,0
2024-05-23,Dortmund,-1.0,630,0
2024-05-23,Düsseldorf,24.0,2,2
