day,with_stadiums,contactlevel_to_baseline_ratio
2024-06-26,True,0.9850841388579145
2024-06-27,False,0.9942462830403475
2024-06-27,True,0.9942462830403475
2024-06-28,False,1.0281850066284552
2024-06-28,True,1.0281850066284552
2024-06-29,False,1.0040207002081798
2024-06-29,True,1.0400204933638997
2024-06-30,False,0.9012130485061558
2024-06-30,True,0.9153057049984857
2024-07-01,False,1.0462452594825198
2024-07-01,True,1.0547893032703248
2024-07-02,False,0.9966817614144555
2024-07-02,True,1.0106326277734496
2024-07-03,False,0.9920199056216612
2024-07-03,True,0.9920199056216612
2024-07-04,False,1.0512520111792816
2024-07-04,True,1.0512520111792816
2024-07-05,False,1.0123145184321156
2024-07-05,True,1.0492521924572404
2024-07-06,False,0.9561225235295291
2024-07-06,True,0.9675667434302154
2024-07-07,False,1.0430354327169131
2024-07-07,True,1.0430354327169131
2024-07-08,False,1.0139032452085028
2024-07-08,True,1.014178182873332
2024-07-09,False,0.951236559687619
2024-07-09,True,0.9525783601011082
2024-07-10,False,0.9485544599691615
2024-07-10,True,0.951333117850739
2024-07-11,False,1.0346832546322515
2024-07-11,True,1.0426123720522567
2024-07-12,False,1.0078968658307133
2024-07-12,True,1.032121727630461
2024-07-13,False,1.086594552374986
2024-07-13,True,1.1414737919253632
2024-07-14,False,1.0618562245342607
2024-07-14,True,1.0763229664825764
2024-07-15,False,1.0288346301427722
2024-07-15,True,1.0288346301427722
2024-07-16,False,0.9912849851471348
2024-07-16,True,0.9912849851471348
2024-07-17,False,1.0402498620353973
2024-07-17,True,1.0620479641438507
2024-07-18,False,1.0232261351540928
2024-07-18,True,1.0409032475921816
2024-07-19,False,0.9957936626220487
2024-07-19,True,1.025232410006412
2024-07-20,False,0.9901296834437989
2024-07-20,True,1.0177379497899666
2024-07-21,False,0.9862877543542813
2024-07-21,True,0.996550490672116
2024-07-22,False,1.0044932189638607
2024-07-22,True,1.0044932189638607
2024-07-23,False,0.9163634413028195
2024-07-23,True,0.9284126095304311
2024-07-24,False,0.9271372767917381
2024-07-24,True,0.9313520691309457
2024-07-25,False,0.9888703792834314
2024-07-25,True,0.9888703792834314
2024-07-26,False,0.9500426563098308
2024-07-26,True,0.9824488165639822
2024-07-27,False,1.0055315252727932
2024-07-27,True,1.0665734657318136
2024-07-28,False,1.0211860918294697
2024-07-28,True,1.025448136411758
2024-07-29,False,1.0250794383871522
2024-07-29,True,1.0548998176982023
2024-07-30,False,0.950678211486733
2024-07-30,True,0.9708837475801769
2024-07-31,False,1.039908556195458
2024-07-31,True,1.0752504864246313
2024-08-01,False,1.0471778623049508
2024-08-01,True,1.0471778623049508
2024-08-02,False,1.0601159277982848
2024-08-02,True,1.0644945728094217
2024-08-03,False,1.1189939891481566
2024-08-03,True,1.158036894275361
2024-08-04,False,1.1425240835623385
2024-08-04,True,1.1425240835623385
